Small Unit Installation Postcode,Jan 2011 - Installations Quantity,Jan 2011 - SGU Rated Output In kW,Feb 2011 - Installations Quantity,Feb 2011 - SGU Rated Output In kW,Mar 2011 - Installations Quantity,Mar 2011 - SGU Rated Output In kW,Apr 2011 - Installations Quantity,Apr 2011 - SGU Rated Output In kW,May 2011 - Installations Quantity,May 2011 - SGU Rated Output In kW,Jun 2011 - Installations Quantity,Jun 2011 - SGU Rated Output In kW,Jul 2011 - Installations Quantity,Jul 2011 - SGU Rated Output In kW,Aug 2011 - Installations Quantity,Aug 2011 - SGU Rated Output In kW,Sep 2011 - Installations Quantity,Sep 2011 - SGU Rated Output In kW,Oct 2011 - Installations Quantity,Oct 2011 - SGU Rated Output In kW,Nov 2011 - Installations Quantity,Nov 2011 - SGU Rated Output In kW,Dec 2011 - Installations Quantity,Dec 2011 - SGU Rated Output In kW
4013,2,3.04,3,5.67,4,6.66,1,3.04,4,9.4,23,58.295,0,0,4,11.625,2,3.64,3,4.56,2,2.27,1,4
4014,15,25.935,20,42.052,16,32.12,11,22.91,36,73.615,52,115.494,29,67.281,11,23.41,11,28.25,13,25.95,9,17.63,14,31.515
4017,28,59.674,48,89.522,54,97.835,68,127.93,148,301.55,199,438.91,75,158.555,53,115.435,27,57.76,34,81.6,40,93.855,39,101.985
4018,14,21.765,21,36.992,11,20.584,22,42.823,44,77.86,44,76.139,24,44.92,13,22.7,13,55.81,12,22.3,8,16.16,16,35.61
4019,18,33.665,24,50.28,18,34.752,26,51.202,49,113.732,60,117.665,32,68.047,24,53.185,19,50.965,16,69.54,18,40.725,12,32.77
4020,26,66.68,20,39.54,37,76.877,27,68.92,67,142.362,86,183.561,37,72.064,23,46.023,17,39.46,20,57.79,23,61.405,16,65.893
4021,12,20.674,15,24.636,28,55.73,29,58.26,42,78.925,53,106.035,28,56.78,11,19.575,8,17.14,11,24.075,7,16.42,11,26.8
4022,37,57.24,18,34.92,61,97.84,19,35.5,27,63.241,32,71.247,14,29.31,9,19.269,8,20.98,20,43.02,17,31.5,22,47.34
4025,1,0.7,4,14.23,1,1.52,0,0,0,0,0,0,0,0,0,0,2,6.16,0,0,1,1.14,2,19.836
4030,6,14.73,9,15.16,12,31.18,13,39.452,21,44.855,26,56.745,17,38.159,8,19.29,7,17.84,8,18.2,11,23.215,11,26.65
4031,4,7.8,8,15.62,11,24.94,15,33.144,38,76.525,37,86.256,11,20.584,12,25.19,11,18.74,6,14.08,4,8.74,10,24.865
4032,7,15.385,10,20.52,17,36.27,17,28.85,33,68.287,38,82.952,13,24.024,4,8.069,8,19.49,7,20,9,18.8,10,22.93
4034,32,64.23,55,101.42,71,146.492,71,140.665,173,333.89,203,425.878,70,144.692,40,105.942,47,122.493,38,103.285,34,87.22,39,109.751
4035,17,45.76,37,74.786,57,116.83,50,109.185,107,239.984,122,326.816,49,123.529,51,124.193,29,70.43,26,65.655,29,76.34,24,66.372
4036,6,12.53,6,9.94,19,36.1,21,47.19,29,53.973,36,79.765,14,26.195,13,30.054,6,13.68,9,19.37,5,11.41,7,11.225
4037,5,9.64,9,16.81,17,39.27,14,28.59,33,86.335,60,171.494,14,38.93,6,14.915,4,8.34,7,18.23,14,43.36,16,52.21
4051,10,21.82,19,37.135,20,42.25,26,57.751,48,118.815,88,206.645,24,57.67,22,58.584,17,40.735,10,22.73,13,29.445,10,24.09
4053,29,63.074,49,101.095,60,111.4,62,123.18,90,205.105,174,392.819,60,124.58,33,74.059,32,69.68,27,64.92,27,56.635,25,60.155
4054,20,41.52,17,34.02,11,17.56,24,52.29,43,87.45,59,132.535,24,48.399,12,24.34,9,16.276,6,14.935,7,10.233,8,25.03
4055,20,52.88,31,60.045,38,69.77,49,101.275,64,140.927,120,286.816,51,136.419,18,39.455,23,51.5,16,40.34,17,42.51,21,46.461
4059,5,7.98,7,11.2,8,13.66,8,18.71,12,27.615,23,46.07,10,20.14,1,2.66,3,9.12,4,11.25,5,16.94,5,25.44
4060,7,14.404,12,24.448,11,21.63,9,20.899,18,46.119,30,67.888,10,21.834,16,53.232,9,21.34,7,23.735,5,15.33,8,22.522
4061,9,28.499,13,31.84,31,69.709,25,56.095,44,99.685,85,222.102,15,29.114,22,55.636,16,35.61,14,34.63,12,29.57,8,12.82
4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4064,6,9.7,7,15.33,2,3.47,9,26.23,14,26.77,28,66.377,7,17.37,9,20.4,4,34.99,2,3.61,6,18.74,4,12.46
4065,2,6.185,6,12.905,12,24.54,8,13.54,13,38,40,88.878,12,31.34,8,17.353,9,21.55,4,10.345,4,7.19,4,9.45
4066,5,8.25,3,4.9,11,26.93,3,7.87,11,30.087,40,103.374,7,18.664,5,12.475,4,9.26,3,7.7,8,16.28,5,17.07
4067,1,3.06,3,4.56,5,12.02,1,2.18,5,10.42,13,22.398,5,12.734,2,3.504,2,3.32,7,14.35,2,5.32,1,1.52
4068,10,26.244,19,55.645,16,27.744,13,23.65,21,47.957,58,138.359,10,26.048,7,18.63,9,50.165,11,27.828,9,33.09,9,27.45
4069,28,70.895,41,91.684,53,107.189,36,94.14,93,220.259,169,426.756,51,138.082,39,118.824,32,99.767,23,59.13,30,101.313,26,91.49
4070,12,31.22,19,36.05,24,45.39,16,32.195,44,101.896,64,155.863,23,64.204,20,60.575,12,38.71,15,30.74,9,19.63,16,40.32
4073,18,42.824,21,41.96,22,45.505,25,50.54,51,111.914,58,112.367,22,47.797,8,21.654,13,34.39,10,57.865,7,22.4,15,45.349
4074,29,63.135,44,87.88,65,134.447,54,122.331,111,242.045,183,410.759,54,104.253,31,69.723,40,129,25,65.16,33,80.395,36,97.21
4075,14,30.103,26,52.255,33,65.96,28,55.634,67,139.436,74,165.397,34,66.103,21,51.044,24,51.675,25,59.324,22,57.065,28,74.76
4076,1,1.48,5,9.72,10,19.432,10,18.35,16,32.41,25,51.509,10,20.925,4,36.01,5,9.59,7,12.35,7,15.34,6,20.36
4077,21,40.885,39,72.245,56,104.045,71,131.114,96,184.865,129,245.957,52,100.333,39,89.695,43,93.41,33,66.68,32,78.255,34,79.543
4078,36,59.19,52,98.948,46,83.475,45,88.54,95,190.613,134,273.949,64,144.579,40,82.114,40,116.99,29,63.35,26,60.78,29,68.15
4101,10,19.795,1,1.52,16,38.375,13,25.76,29,54.565,33,73.56,12,23.755,5,9.5,6,10.445,5,14.545,10,42.675,13,36.93
4102,5,10.85,2,3.02,8,18.65,7,12.96,20,37.985,20,46.935,8,14.27,6,12.06,2,5.72,3,7.18,8,21.35,4,9.56
4103,10,20.105,13,23.105,18,35.6,13,24.35,28,55.445,48,98.64,10,18.21,7,13.367,10,34.118,10,28.97,9,21.06,7,15.085
4104,3,4.44,5,9.32,3,7.88,8,23.555,8,25.34,12,25.789,2,3.024,1,1.52,2,3.34,0,0,2,3.61,0,0
4105,5,8.57,10,19.414,14,26.709,15,28.91,27,54.795,44,78.185,16,27.805,8,20.694,6,13.3,13,37.96,8,18.735,8,17.58
4106,1,2.09,2,3.02,2,5.48,1,1.54,2,3.025,6,10.8,1,2.28,1,2.24,4,11.89,4,6.92,3,4.56,2,4.9
4107,4,6.47,4,10.58,11,20.635,3,4.545,12,25.065,28,57.901,13,23.9,9,17.895,5,11.656,5,9.69,7,12.65,4,12.7
4108,8,13.295,11,18.785,5,8.79,13,37.544,13,28.06,27,80.615,10,23.31,8,19.33,7,12.09,7,19.448,11,37.38,2,3.9
4109,54,103.105,80,144.276,98,190.261,112,201.594,249,479.613,266,546.293,79,152.013,84,193.189,67,159.005,50,122.485,117,283.015,80,206.765
4110,14,25.295,15,23.29,19,50.75,25,60.36,45,89.232,52,100.846,20,66.48,10,20.15,11,18.2,10,28.61,24,65.41,14,38.03
4111,1,1.5,2,5.8,0,0,1,3.04,4,6.06,6,9.78,0,0,0,0,4,7.6,3,7.18,1,3,0,0
4112,7,11.92,12,23.91,35,61.245,23,43.825,55,105.522,60,127.51,16,36.514,14,33.954,12,25.195,10,26.52,11,30.59,14,34.11
4113,35,63.735,36,67.375,60,110.523,67,121.21,158,295.578,199,373.904,56,116.527,42,97.001,35,86.855,42,110.42,57,134.06,36,80.917
4114,27,56.68,23,40.36,57,95.49,35,59.45,65,117.6,101,188.947,56,105.925,37,69.658,28,60.65,22,42.645,33,76.265,31,76.33
4115,28,61.998,31,55.58,44,77.47,49,93.535,75,152.86,114,224.638,42,95.334,34,71.625,17,37.095,29,70.46,36,99.485,36,97.175
4116,37,74.699,61,113.045,60,106.917,90,163.81,148,282.778,211,414.437,49,111.434,50,114.803,46,113.44,35,89.475,70,164.84,51,134.745
4117,2,2.98,1,2.07,4,8.74,3,4.505,4,6.395,7,10.29,3,7.22,5,12.54,2,3.02,5,14.06,4,7.22,0,0
4118,39,70.89,64,113.57,74,156.466,70,149.325,139,270.76,163,358.023,73,168.419,66,184.619,38,80.8,49,128.9,39,107.46,28,70.42
4119,5,10.07,8,18.9,15,27.04,15,31.21,40,81.395,44,89.275,17,30.429,5,10.99,8,15.04,11,26.32,19,45.645,9,18.59
4120,4,7.32,12,25.075,7,14.775,5,8.01,12,22.374,23,43.471,6,10.95,5,10.19,2,5.32,3,10.83,6,15.97,3,4.94
4121,13,28.15,26,53.97,24,44.545,25,52.882,62,125.368,90,195.205,34,71.465,19,45.396,14,32.58,14,39.42,10,24.875,13,32.24
4122,41,78.378,47,88.16,80,139.27,73,138.135,112,234.925,207,417.214,67,161.434,43,96.58,28,65.571,28,74.475,35,83.36,27,73.425
4123,17,29.564,31,51.845,161,259.47,33,53.58,63,128.154,110,236.659,32,60.247,27,55.398,11,22.928,17,35.505,19,45.27,15,35.97
4124,29,58.609,36,74.23,63,127.46,44,87.755,95,240.27,121,282.402,55,141.138,43,101.685,32,71.3,33,92.09,26,68.41,32,86.75
4125,17,32.53,85,138.22,53,125.65,37,62.57,52,95.13,64,150.125,20,57.982,17,39.77,11,54.51,9,22.46,22,64.195,10,29.295
4127,23,42.115,50,92.465,49,102.265,56,107.21,88,167.64,153,310.75,51,92.951,30,65.224,22,46.13,25,57.375,21,56.31,31,75.755
4128,25,46.555,23,49.55,79,140.17,55,110.06,77,161.429,99,227.35,37,81.303,22,52.589,29,64.7,20,51.035,16,37.265,14,30.22
4129,15,29.684,6,15.3,16,31.325,11,17.98,33,66.325,29,60.465,22,46.564,7,18.335,5,8.93,4,6.64,6,13.34,6,11.38
4130,15,37.38,20,63.03,24,43.18,15,42.555,30,82.99,45,104.686,25,55.734,11,35.49,8,25.81,10,28.955,6,10.2,8,27.996
4131,12,24.77,17,27.395,26,43.679,46,88.3,36,67.94,35,70.941,22,40.999,12,25.05,6,13.93,10,25.15,6,13.71,4,7.7
4132,40,73.18,53,90.265,53,96.935,84,135.187,124,201.945,82,147.986,46,93.473,30,58.159,34,61.205,21,42.155,20,45.29,16,35.62
4133,11,19.115,31,57.22,70,133.14,48,89.41,79,145.15,98,176.248,26,64.138,22,83.045,11,25.34,25,53.994,23,50.81,18,43.525
4151,10,23.76,7,12.89,13,23.67,12,30.51,19,43.88,30,70.585,14,24.725,12,48.64,7,17.03,6,16.34,8,24.62,7,20.37
4152,31,63.808,49,105.891,65,131.197,66,128.889,117,237.549,184,422.148,61,135.028,48,111.3,26,58.775,38,120.625,32,78.48,29,76.556
4153,7,15.8,3,7.47,12,24.545,11,26.69,13,30.515,22,51.999,10,31.955,8,18.025,5,14.16,7,22.18,5,10.9,3,6.5
4154,7,13.198,18,31.734,22,50.47,27,61.894,38,80.889,45,178.832,28,62.049,23,55.265,11,30.35,14,52.168,8,21.98,9,22.005
4155,0,0,2,6.58,1,1.52,4,14.09,6,24.46,6,20.92,2,3.17,2,9.35,1,4.32,1,5.13,0,0,3,10.705
4156,2,3.08,7,15.57,6,17.21,8,25.164,12,30.05,15,45.119,4,7.98,4,7.965,3,13.1,3,13.71,3,7.2,3,7.52
4157,20,34.784,37,62.216,54,119.618,37,69.765,82,186.621,92,193.837,47,108.41,35,72.634,24,57.82,18,33.805,21,82.79,24,78.65
4158,5,7.65,6,9.08,4,7.48,6,12.53,13,26.625,20,41.38,4,7.62,3,7.22,2,4.82,5,8.63,0,0,0,0
4159,17,40.98,31,62.7,32,71.37,37,77.844,63,145.045,79,159.585,42,101.669,26,47.745,14,30.28,25,59.5,19,40.875,11,25.225
4160,31,57.96,35,69.68,54,104.545,52,108.554,94,189.455,108,244.634,43,85.631,29,69.579,28,65.35,19,40.055,17,37.475,21,72.785
4161,20,35.605,38,73.86,44,84.16,26,43.57,70,143.61,99,201.375,38,78.267,26,59.91,18,36.125,21,43.345,18,48.631,18,44.48
4163,14,40.615,35,62.854,46,84.625,32,56.1,43,97.485,69,153.169,29,70.895,12,28.105,15,72.32,11,21.51,11,19.99,13,30.88
4164,21,36.399,22,41.54,33,72.755,32,80.31,46,86.715,76,183.742,25,59.034,17,46.022,10,25.37,9,22.31,11,26.29,12,40.51
4165,83,145.847,85,162.235,85,164.673,81,162.73,174,359.4,290,611.724,84,180.017,79,161.273,49,94.945,43,106.855,45,101.455,20,46.625
4169,1,1.48,6,11.5,5,9.19,6,13.82,6,13.73,16,30.59,5,10.924,3,6.04,2,5.04,2,4.18,2,5.13,1,1.54
4170,9,16.03,10,23.845,19,47.54,15,28.03,42,95.22,70,174.318,27,72.936,16,37.676,7,15.21,18,50.05,19,40.774,10,23.09
4171,7,14.68,8,12.17,16,32.785,6,14.69,19,36.261,33,103.148,14,32.605,13,23.495,8,22.621,9,23.525,10,29.251,7,23.405
4172,4,6.025,6,10.44,6,13.1,13,22.385,14,29.05,25,71.034,12,28.765,2,3.99,3,9.18,4,7.18,4,6.63,4,13.78
4173,12,29.085,14,23.55,22,48.267,16,33.48,34,68.27,30,62.829,24,53.54,18,48,6,16.81,11,32.88,10,23.09,8,15.42
4174,1,1.51,12,25.01,7,14.61,6,11.32,7,12.24,17,53.146,4,6.449,3,9.37,1,2,2,6.46,1,1.52,3,7.03
4178,21,42.15,41,91.79,37,68.005,52,111.36,60,116.9,101,219.002,41,83.913,31,67.929,18,50.38,20,47.63,16,34.565,15,39.58
4179,18,36.88,28,61.32,37,78.84,30,68.235,59,151.925,76,169.89,45,77.723,31,68.058,14,41.46,14,38.02,19,40.27,13,28.055
4183,0,0,5,10.015,14,26.2,5,9.08,13,23.805,19,34.938,13,24.7,6,19.894,4,8.34,3,7.665,4,12.63,0,0
4184,7,16.32,15,27.58,32,54.61,17,30.5,48,90.52,78,139.52,14,28.329,16,26.559,11,18.25,15,37.9,8,28.88,19,46.43
4205,11,18.55,14,28.13,13,21.18,20,32.84,31,53.104,25,40.53,12,21.584,5,9.355,6,10.66,8,14.57,6,9.575,6,11.5
4207,103,224.193,113,204.96,124,239.125,125,268.066,208,404.836,213,440.624,97,218.063,71,156.053,62,155.187,47,129.898,52,119.612,48,132.195
4208,23,44.8,31,66.9,40,75.677,49,100.643,83,197.368,93,219.786,33,76.09,19,43.75,32,95.428,53,94.59,52,87.03,21,48.12
4209,33,62.314,30,61.1,72,134.14,51,101.69,128,268.825,132,314.286,49,113.228,41,99.895,29,67.47,48,108.885,45,108.25,31,81.86
4210,33,75.77,21,40.46,45,91.94,46,99.401,99,228.63,113,282.054,35,75.243,26,65.769,23,61.025,16,40.265,28,67.066,28,68.67
4211,89,191.145,92,172.379,196,422.59,192,417.674,243,583.344,335,736.276,100,259.49,57,159.004,65,180.905,75,181.973,75,184.315,43,126.72
4212,37,79.575,50,111.284,94,199.805,95,207.614,116,283.788,190,440.116,41,115.275,30,73.63,46,113.215,36,77.17,30,85.835,30,94.319
4213,54,124.762,62,117.815,98,225.723,93,200.691,140,343.666,189,489.039,45,116.285,50,140.78,36,101.295,44,121.02,36,95.6,35,92.67
4214,57,125.8,67,126.755,116,245.454,141,289.062,186,423.187,236,533.13,68,172.396,29,71.573,45,148.6,38,83.085,42,94.61,38,105.53
4215,42,77.18,48,88.01,61,119.336,52,101.702,71,138.373,107,224.623,25,48.259,18,33.378,26,63.11,23,68.791,34,72.77,21,47.285
4216,77,132.274,114,190.358,106,225.737,102,194.795,141,279.071,190,398.967,39,93.149,35,89.745,31,75.267,32,66.125,37,82.285,36,73.972
4217,35,70.275,36,79.88,43,103.235,35,70.42,72,144.48,98,280.906,30,112.805,21,50.303,14,38.53,16,42.03,19,57.17,12,37.915
4218,26,59.73,35,68.08,74,152.661,60,147.07,82,193.187,125,322.961,34,78.294,22,63.936,30,81.505,26,75.56,30,86.53,26,79.365
4219,0,0,0,0,0,0,0,0,1,1.48,1,1.52,0,0,0,0,0,0,0,0,2,5.96,0,0
4220,35,59.656,57,104.56,84,161.788,70,142.793,130,253.823,155,361.271,42,101.559,26,80.558,27,82.21,29,67.25,37,134.435,26,68.305
4221,61,112.351,57,110.22,104,203.277,88,174.74,138,298.815,168,366.091,43,96.019,45,112.468,36,90.15,38,86.88,30,72.81,19,37.18
4223,31,57.355,28,55.129,52,109.062,46,86.197,80,182.085,121,287.229,32,72.525,22,59.675,29,155.836,30,110.825,18,36.46,16,36.027
4224,6,9.07,5,9.81,17,40.61,5,7.71,16,29.015,25,45.255,3,6.57,6,11.43,9,17.39,8,24.98,5,20.02,7,14.58
4225,2,3,4,8.44,2,3.8,8,14.6,5,8.16,12,25.831,3,10.15,2,3.505,4,8.4,1,1.52,1,3.04,4,9.785
4226,56,129.29,56,111.33,93,189.649,89,187.318,141,284.553,180,411.273,48,112.435,29,78.932,38,114.245,35,83.306,35,74.496,36,76.855
4227,22,36.284,37,63.73,65,125.086,49,99.581,83,171.611,96,221.567,19,46.15,18,36.964,21,54.235,24,50.015,24,59.82,16,54.48
4228,12,25.42,6,12.58,13,30.535,22,66.003,34,76.719,26,83.544,13,87.695,6,15.35,8,32.22,9,25.03,8,18.61,6,20.83
4230,0,0,1,2.4,0,0,0,0,1,1.48,0,0,0,0,1,1.48,0,0,0,0,0,0,0,0
4237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,5,9.625,10,26.63,11,47.63,7,12.21,12,29.565,27,76.437,14,27.104,13,42.88,9,25.16,5,13.53,9,30.685,3,9.46
4271,1,1.52,7,16.922,10,22.95,7,18.31,12,19.415,16,29.4,3,6.86,4,6.404,3,4.18,3,5.19,6,10.608,0,0
4272,5,12.54,19,40.629,14,24.85,9,20.774,19,42.654,37,76.234,13,33.309,3,6.81,6,16.15,12,37.62,7,23.74,5,10.275
4275,6,20.65,8,13.095,10,20.29,10,21.1,14,34.9,21,56.581,7,12.98,7,19.295,6,18.615,2,6.3,0,0,2,6.795
4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,31,76.389,31,94.31,59,125.975,57,112.83,80,160.795,85,212.533,57,149.184,29,69.375,28,77.56,22,56.93,24,100.02,20,56.68
4285,45,95.02,46,97.644,71,151.39,68,156.084,84,190.69,104,365.242,42,133.607,32,126.795,35,145.412,33,132.73,20,53.23,21,64.005
4287,0,0,1,1.54,1,1.52,5,11.5,1,1.52,2,4.32,3,9.81,0,0,0,0,2,3.02,0,0,1,0.555
4300,40,80.359,69,128.835,97,187.065,96,190.43,145,278.421,188,398.234,100,231.455,61,139.438,73,154.855,48,134.42,63,155.745,40,96.255
4301,16,29.34,34,57.254,46,84.035,44,84.766,68,141.179,94,183.806,38,75.003,43,92.958,19,36.34,23,54.2,31,65.31,30,87.26
4303,2,3.62,9,22.97,7,14.78,7,11.125,11,18.9,15,26.94,9,17.734,6,9.434,5,10.045,2,3.04,2,4.22,2,7.98
4304,12,23.4,20,35.2,36,63.793,32,57.315,55,112.51,72,146.543,33,73.454,20,50.08,26,54.22,24,52.425,21,41.835,17,31.5
4305,44,85.554,87,166.09,139,260.448,147,259.472,180,363.971,280,538.513,141,266.736,103,213.278,78,200.29,57,116.91,74,151.515,46,108.395
4306,51,126.565,87,193.605,94,192.061,80,187.173,155,328.216,250,702.409,112,255.164,76,194.295,48,150.241,56,138.181,65,184.66,67,222.34
4307,4,17.53,7,16.74,2,3.05,2,3.065,2,3.52,11,22.974,5,21.36,4,13.36,3,5.54,4,12.78,4,13.92,4,12.45
4309,5,9.53,10,20.04,7,18.85,6,15.89,18,56.44,20,90.01,9,22.5,7,20.345,5,13.33,2,7.22,4,11.31,6,16.06
4310,16,33.41,23,43.875,23,45.556,19,43.54,34,83.16,47,140.799,21,43.05,17,41.509,9,20.095,9,32.71,6,8.49,6,41.26
4311,5,10.49,20,42.08,22,37.792,25,53.836,34,100.145,59,150.143,24,49.829,32,93.288,17,47.385,12,24.98,32,101.97,24,66.255
4312,6,17.16,7,13.52,15,28.05,9,42.011,14,23.024,19,41.51,16,35.425,17,36.394,9,30.38,14,32.27,18,45.215,10,30.712
4313,2,7.22,3,4.53,6,10.7,9,24.855,17,43.295,23,47.769,8,52.259,13,59.18,4,9.71,9,54.47,8,25.495,7,22.13
4340,9,16.69,10,19.87,6,9.82,9,23.55,12,39.72,29,63.516,14,31.063,14,30.865,11,37.435,11,40.139,10,27.31,12,63.03
4341,14,27.51,34,73.2,49,97.465,23,48.627,26,56.61,50,100.18,42,88.433,44,106.26,22,49.811,29,56.49,28,62.76,40,94.987
4342,1,2,8,19.48,5,12.47,0,0,7,13.532,11,27.239,7,16.81,3,10.155,5,13.742,9,33.33,4,10.97,9,22.56
4343,7,14.67,28,56.2,25,55.13,14,29.55,23,93.44,41,129.027,17,45.65,23,85.02,19,61.78,18,39.405,8,23.72,17,45.551
4344,2,7.59,2,7,1,1.52,2,5.12,4,12.08,10,44.165,3,8.48,9,27.98,4,13.71,3,8.56,3,6.45,5,12.8
4345,0,0,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,1,1.52,1,1.9,3,12.58,4,15.26,3,8.91,5,9.82,2,7.81,1,1.505,1,2.66,0,0,3,10.64,1,1.52
4347,0,0,4,8.8,1,2.66,1,1.52,3,7.38,6,13.18,1,1.52,4,10.905,7,13.38,0,0,1,2.28,5,18.44
4350,46,117.36,94,192.952,124,244.793,112,221.603,262,567.202,279,673.784,92,243.264,122,296.219,85,191.014,65,145.168,70,238.686,71,185.43
4352,20,69.61,29,73.445,46,92.442,44,104.869,97,213.458,117,336.612,30,82.714,42,112.028,45,119.012,44,145.6,61,181.655,45,162.264
4353,0,0,0,0,0,0,0,0,1,1.5,3,54.62,0,0,0,0,2,6.19,0,0,1,3.04,1,1.52
4354,0,0,5,11.65,0,0,1,2.07,3,7.05,8,24.672,0,0,0,0,7,12.445,1,3.04,4,12.715,2,1.9
4355,4,6.03,6,16.22,6,11.7,6,11.73,11,19.02,15,28.884,7,17.165,18,40.26,6,16.28,3,7.6,5,10.885,5,15.17
4356,1,3.3,2,3.74,11,26.86,2,3.02,12,24.06,12,27.586,4,16.06,7,15.02,9,25.26,6,11.595,5,28.06,9,24.63
4357,1,1.52,4,9.03,5,10.786,3,5.46,9,20.326,8,19.44,5,14.35,1,3.6,5,12.934,5,10.24,5,12.16,3,7.6
4358,1,8.88,4,6.575,1,2,2,6.71,9,41.12,7,16.48,1,1.504,2,4.235,1,3.2,1,3.22,4,7.6,4,8.54
4359,2,3,2,4.99,3,6.04,2,4.64,3,9.69,3,6.292,0,0,2,2.97,2,3.52,2,3.935,0,0,2,34.28
4360,0,0,1,1.5,1,10.08,1,1.48,2,30.54,2,4.68,0,0,1,4.23,1,3.04,0,0,1,4.23,0,0
4361,0,0,5,10.69,6,8.806,1,2.66,1,4.56,4,7.14,3,5.13,2,6.095,3,8.8,2,5.13,5,15.68,3,5.49
4362,1,2,9,15.68,5,13.89,1,3.36,17,40.25,18,44.495,5,18.044,4,12.345,5,37.95,2,7.335,4,6.84,5,55.96
4363,0,0,1,1.52,3,9.54,1,1.5,3,4.46,7,16.15,0,0,1,1.9,5,14.799,0,0,0,0,2,6.46
4364,0,0,0,0,0,0,1,1.5,0,0,2,51.36,1,2,0,0,0,0,0,0,0,0,0,0
4365,0,0,1,3,1,1.52,0,0,0,0,0,0,0,0,0,0,1,3.04,0,0,0,0,0,0
4370,29,61.625,30,61.5,32,68.34,31,69.146,42,196.705,96,322.013,30,113.682,25,87.11,38,161.33,18,48.893,19,101.695,18,128.685
4371,0,0,0,0,5,9.37,2,6.56,2,18.4,6,10.35,2,5.7,2,4.685,1,1.9,2,3.42,1,4.94,1,2.09
4372,0,0,1,2.03,0,0,0,0,0,0,1,2.28,1,2.85,1,3.04,1,1.15,0,0,0,0,0,0
4373,0,0,1,1.9,0,0,0,0,2,6.47,2,4.68,1,2.35,2,3.63,1,1.52,3,11.02,2,8.175,1,3.92
4374,0,0,1,3.04,1,1.9,0,0,0,0,1,2.2,0,0,1,5.17,1,31.02,2,63.45,1,31.725,0,0
4375,0,0,1,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,0,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9,1,3
4377,1,3.04,1,1.98,0,0,0,0,1,30.55,3,35.49,0,0,1,1.505,1,1.52,1,31.02,2,59.64,1,1.52
4378,0,0,0,0,0,0,0,0,1,1.48,2,4.48,0,0,1,1.48,2,9.87,0,0,0,0,0,0
4380,6,13.305,8,18.35,16,42.86,7,14.96,12,28.465,28,62.28,8,22.235,11,29.35,9,26.66,11,26.45,13,38.829,10,37.835
4381,0,0,0,0,2,6.232,2,3.74,0,0,1,1.54,0,0,1,1.52,1,1.14,1,1.5,2,3.9,5,12.96
4382,0,0,2,2.96,1,2.22,0,0,1,2.35,4,18.61,1,1.49,0,0,0,0,2,4.92,2,7.95,1,5.17
4383,0,0,0,0,0,0,1,1.48,0,0,3,7.51,0,0,0,0,0,0,2,7,1,1.9,1,1.52
4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,0,0,2,4.66,0,0,1,1.48,0,0,6,16.12,2,4.2,3,8.07,0,0,1,3.055,1,3.8,1,2.73
4387,0,0,0,0,0,0,0,0,0,0,4,9.88,1,3.08,0,0,6,177.84,0,0,3,10.83,3,10.265
4388,0,0,0,0,0,0,2,61.2,0,0,1,1.52,1,3.29,0,0,0,0,0,0,2,3.61,0,0
4390,0,0,7,11.17,5,18.31,2,3.76,10,25.79,28,96.21,2,3.74,8,28.35,9,25.2,11,36.62,15,40.91,11,42.645
4400,1,3.04,1,1.48,5,10.44,2,2.98,3,5.06,6,14.795,1,2.53,3,8.25,9,22.46,11,23.301,7,30.005,3,7.56
4401,6,10.71,4,5.7,4,7.868,8,17.5,13,29.932,7,22.27,5,6.223,15,38.555,23,55.736,7,31.77,8,19.69,9,23.76
4402,0,0,2,6.46,0,0,0,0,0,0,0,0,0,0,1,2.09,0,0,1,3.08,0,0,1,2.16
4403,0,0,1,6,1,1.5,0,0,0,0,3,6.57,0,0,7,22,2,6.65,1,1.52,2,9.83,2,8.41
4404,0,0,5,13,1,1.56,1,15,0,0,4,16.41,0,0,2,7.36,0,0,0,0,2,7.98,2,7.44
4405,11,23.44,6,14.07,13,29.67,23,45.52,27,63.07,77,203.888,12,41.001,35,87.535,25,74.408,22,42.226,22,80.77,24,68.705
4406,1,10.175,0,0,1,3.96,0,0,4,9.5,4,10.54,0,0,0,0,0,0,2,5.03,2,6.52,4,9.84
4407,0,0,0,0,0,0,2,4.78,0,0,3,6.22,0,0,0,0,1,1.52,0,0,0,0,0,0
4408,0,0,0,0,0,0,1,1.52,1,1.65,6,23.515,2,4.44,2,9.366,1,3.22,1,2.28,0,0,1,1.52
