Small Unit Installation Postcode,Jan 2012 - Installations Quantity,Jan 2012 - SGU Rated Output In kW,Feb 2012 - Installations Quantity,Feb 2012 - SGU Rated Output In kW,Mar 2012 - Installations Quantity,Mar 2012 - SGU Rated Output In kW,Apr 2012 - Installations Quantity,Apr 2012 - SGU Rated Output In kW,May 2012 - Installations Quantity,May 2012 - SGU Rated Output In kW,Jun 2012 - Installations Quantity,Jun 2012 - SGU Rated Output In kW,Jul 2012 - Installations Quantity,Jul 2012 - SGU Rated Output In kW,Aug 2012 - Installations Quantity,Aug 2012 - SGU Rated Output In kW,Sep 2012 - Installations Quantity,Sep 2012 - SGU Rated Output In kW,Oct 2012 - Installations Quantity,Oct 2012 - SGU Rated Output In kW,Nov 2012 - Installations Quantity,Nov 2012 - SGU Rated Output In kW,Dec 2012 - Installations Quantity,Dec 2012 - SGU Rated Output In kW
3967,0,0,0,0,0,0,0,0,0,0,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0
3971,2,20.17,2,6.14,7,19.36,2,8.13,10,30.01,20,67.91,7,37.573,4,10.69,13,51.305,3,9.07,2,6,7,24.12
3975,14,30,18,44.28,31,61.45,30,69.215,40,107.955,44,138.21,22,71.76,18,58.2,35,119.64,17,55.42,17,51.55,10,23.575
3976,14,30.98,30,54.6,35,74.87,41,88.985,54,119.13,70,183.56,35,88.785,25,68.02,32,89.9,21,59.13,20,55.24,22,61.28
3977,64,132.32,91,186.948,153,341.58,145,326.748,210,527.475,174,504.205,101,307.26,95,279.515,121,380.57,49,146.26,56,168.08,70,228.41
3978,0,0,4,11.4,4,9.5,3,5.42,3,8.61,4,11.16,1,5,2,8.56,7,17.68,6,15.54,2,2.78,1,3
3979,1,4.56,1,3.91,0,0,0,0,0,0,2,9.5,0,0,0,0,1,4.56,2,6.24,1,3.75,0,0
3980,1,4.95,2,4.52,5,9.5,8,20.48,6,21.92,9,31.455,3,9.28,5,11.85,9,35.78,4,8.74,3,13.58,2,5
3981,2,5.89,5,18.58,9,23.4,12,41.38,13,39.91,16,59.85,8,30.42,7,33.4,7,19.93,4,8.72,1,2.4,3,8.5
3984,0,0,4,8.74,9,14.31,8,22.48,7,23.57,14,36.28,4,11.78,8,29.81,19,66.91,12,32.32,4,15.44,9,25.93
3987,0,0,2,6.46,2,12.54,1,3.04,3,7.61,6,20.125,2,5.73,0,0,3,10.01,1,4.5,2,5.2,8,27.33
3988,1,2.5,1,1.52,0,0,1,3.24,1,2.28,2,4.94,0,0,0,0,3,12.67,2,4.22,2,13.8,4,12.5
3990,1,1.98,0,0,1,9.18,0,0,1,3.12,0,0,2,8.4,1,4.8,0,0,0,0,0,0,0,0
3991,0,0,0,0,0,0,2,6.12,2,4.15,1,1.52,0,0,0,0,2,6,0,0,0,0,2,5
3992,0,0,0,0,1,5,2,6.52,3,11.15,2,9,1,4.32,2,6.84,6,20.82,1,4.5,1,1.6,1,3.04
3995,3,6.8,12,34.59,9,23.94,21,55.81,19,59.4,43,149.47,17,51.405,12,40.57,27,95.205,14,43.84,14,53.83,17,59.03
3996,4,6.56,3,8.32,4,14.975,21,56.17,23,62.86,29,102.85,10,34.185,13,44.71,17,70.63,7,24.01,5,16.39,8,25.63
4000,0,0,0,0,3,13.835,2,3.82,1,1.52,2,4.6,2,4.37,1,3.8,1,3,2,8.6,3,10.035,3,15.35
4001,0,0,0,0,0,0,1,23.865,0,0,1,5,0,0,0,0,1,3,0,0,1,2.45,1,2.94
4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.905,0,0,0,0,0,0
4004,0,0,0,0,0,0,1,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,1,6.27,1,4.56,5,15.105,3,8.305,7,15.66,11,42.61,11,37.72,5,23.64,7,19.57,7,23.04,7,23.75,10,35.13
4006,0,0,2,3.69,4,9.96,6,20.46,7,25.6,6,24.25,2,4.66,4,17.76,2,9,6,26.98,6,37.1,8,30.06
4007,1,1.575,3,15.26,6,24.42,7,21.27,7,17.16,12,43.26,8,25.74,9,29.26,4,13.12,7,29.17,10,44.13,21,71.494
4008,0,0,0,0,0,0,1,60.16,0,0,0,0,1,3.2,1,1.52,0,0,1,1.52,0,0,0,0
4009,0,0,0,0,0,0,0,0,0,0,1,1.52,0,0,0,0,0,0,0,0,1,5,1,1
4010,2,3.04,1,2.09,2,11.39,1,1.505,1,1.5,3,9.98,3,6.96,6,19.905,2,4.64,4,9.18,3,9.49,4,14.86
4011,2,5.13,10,26.32,8,25.87,12,75,18,68.9,30,91.46,20,70.965,28,93.95,16,65.17,17,65.035,13,51.255,25,96.66
4012,8,25.785,12,33.562,22,61.58,22,69.63,31,85.17,38,136.27,40,123.875,46,146.985,35,119.93,20,62.61,47,117.12,33,131.37
4013,0,0,3,8.36,3,6.615,5,15.79,15,45.675,10,33.01,8,25.39,15,42.065,7,17.48,7,24.61,4,14.7,10,41.79
4014,9,20.91,20,51.375,24,54.085,16,37.74,44,103.975,51,160.99,39,123.455,51,152.78,37,127.355,31,95.07,32,114.955,26,88.13
4017,39,98.51,63,140.63,85,239.275,100,268.379,162,482.38,210,610.463,106,299.87,140,417.33,92,258.63,104,308.655,96,312.605,103,329.28
4018,14,28.59,17,36.24,21,47.15,22,48.74,79,161.78,50,137.84,34,89.32,23,58.15,25,76.68,32,92.755,26,87.745,23,62.9
4019,11,23.35,35,79.105,32,78.6,40,101.355,54,135.24,68,201.565,39,113.755,55,155.19,53,151.26,35,97.05,30,86.455,38,143.136
4020,16,36.91,21,51.27,53,127.003,55,142.17,74,214.505,101,308.225,51,178.96,75,223.998,54,161.32,34,120.415,49,148.465,45,158.53
4021,11,24.87,20,39.225,26,59.2,22,66.05,46,120.13,44,129.49,23,62.7,36,99.486,25,64.29,17,49.66,23,72.665,14,37.52
4022,6,17.155,17,32.11,14,32.18,18,57.8,23,75.785,25,64.4,24,60.75,28,78.73,13,42.538,15,39.625,12,31.725,8,28.49
4025,1,1.33,0,0,0,0,0,0,1,10.53,0,0,0,0,0,0,1,5.7,0,0,0,0,2,5.863
4030,5,8.17,7,29.88,21,66.135,8,23.45,22,81.215,36,121.119,23,64.745,12,41.6,24,75.74,19,71.3,19,64.03,19,66.93
4031,8,17.88,6,21.112,13,34.19,19,57.02,30,97.225,26,75.64,26,84.83,19,72.225,30,95.62,19,65.6,22,70.64,15,54.84
4032,5,14.25,9,18.71,14,38.24,21,57.595,27,69.435,41,112.915,23,57.935,38,112.67,22,68.45,25,74.76,17,55.65,20,79.32
4034,38,95.16,50,127.893,79,199.991,79,213.508,128,362.035,161,498.009,96,262.833,138,429.49,122,397.206,82,242.992,87,279.76,98,365.565
4035,26,70.46,39,106.7,58,157.635,65,201.815,93,304.7,146,493.543,83,280.757,99,353.376,89,313.135,74,255.025,60,191.197,71,251.218
4036,5,14.67,24,70.34,16,34.66,15,49.58,37,109.21,43,137.14,22,67.57,30,85.895,28,89.985,12,48.36,17,51.05,20,54.04
4037,10,42.25,24,73.995,13,33.19,17,53.88,38,130.415,45,160.17,28,90.755,46,172.2,29,108.63,27,89.63,21,72.295,20,70.1
4051,16,44.692,15,35.2,23,78.695,25,87.675,42,122.464,65,194.535,35,110.305,53,186.213,36,136.469,34,116.82,35,126.32,49,147.79
4053,28,78.86,52,133.321,77,219.755,69,180.365,149,432.433,157,456.395,90,281.563,144,417.981,111,344.23,94,296.73,96,325.67,91,317.69
4054,7,20.29,27,71.427,29,69.875,33,80.215,56,164.997,88,246.94,30,87.01,34,97.825,33,97.43,41,130.13,36,117.33,31,101.97
4055,22,63.84,35,99.075,45,117.634,55,136.813,89,269.6,112,394.773,85,264.732,52,190.558,61,183.08,68,242.69,42,139.88,51,182.74
4059,3,4.38,7,17.54,7,20.32,9,24.6,15,57.14,21,73.77,9,30.35,21,69.27,13,38.92,16,40.59,12,29.26,10,34.94
4060,2,2.795,9,25.06,14,46.983,15,46.515,19,60.24,28,91.565,15,51.185,24,73.811,29,101.605,29,105.295,20,68.685,30,118.73
4061,12,33.22,28,66.15,27,81.75,27,82.08,46,142.755,66,226.92,34,109.38,43,159.02,50,164.231,41,135.65,45,144.605,43,155.99
4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4064,2,7.6,6,27.12,5,14.61,7,25.21,14,41.34,13,34.805,6,16.53,13,46.86,11,40.645,10,34.74,13,39.975,13,52.67
4065,7,21.75,8,26.41,7,21.725,5,12.98,17,55.88,27,101.49,16,57.195,23,80.01,22,82.075,11,38.53,17,59.98,20,83.41
4066,0,0,9,31.31,10,27.24,12,36.53,13,50.825,13,34.65,9,27.99,16,66.4,8,29.795,7,24.1,16,53.96,15,50.25
4067,0,0,0,0,3,17.93,6,24.36,10,36.3,16,61.388,10,35.2,8,28.205,8,25.93,10,31.935,8,26.615,7,23.635
4068,11,39.755,18,56.345,19,55.79,21,69.64,31,99.381,40,138.5,18,65,29,86.04,34,124.11,33,119.335,38,151.115,27,97.665
4069,27,102.246,48,142.695,49,180.34,55,176.6,118,382.309,137,488.06,70,243.615,89,311.191,91,360.73,69,255.92,85,299.126,84,327.08
4070,16,34.19,22,59.41,26,81.475,26,80.95,37,108.913,46,144.67,29,94.645,32,92.84,43,137.535,35,120.54,38,125.305,34,118.1
4073,15,38.685,24,124.89,22,84.52,15,48.935,51,167.23,49,161.03,30,117.141,49,170.047,19,69.32,19,78.95,23,86.415,22,79.37
4074,31,133.945,47,124.865,47,154.515,82,214.84,91,314.088,141,472.001,67,220.68,92,287.025,71,217.585,75,239.31,67,205,61,185.67
4075,18,53.82,24,57.6,30,77,27,78.535,67,171.898,68,218.79,38,119.535,52,158.53,29,107.68,53,175.09,41,128.3,45,169.755
4076,6,13.77,9,21.92,8,18.77,11,27,23,86.64,18,53.66,6,14.09,14,37.785,10,26.79,15,57.65,10,31.74,11,34.19
4077,39,105.65,42,133.195,73,177.625,82,203.545,105,257.195,91,237.005,37,93.04,71,197.985,62,171.65,65,175.65,66,184.99,59,187.825
4078,27,68.98,54,125.83,57,135.365,71,187.69,108,284.223,130,388.265,75,210.54,100,305.174,78,221.045,101,294.605,64,192.82,46,136.36
4101,6,13.91,8,29.445,6,18.1,10,79.605,22,62.125,30,93.175,23,78.232,11,30.465,11,34,23,83.51,10,32.89,20,76.525
4102,3,7.14,6,12.5,2,7.54,8,22.02,8,20.55,14,50.23,4,11.13,10,28.58,5,12.94,4,15,4,16,7,21.27
4103,8,19.03,21,50.615,11,36.92,16,42.14,15,42.91,25,70.855,20,61.685,22,60.85,24,81.78,15,45.37,20,57.11,25,101.54
4104,6,20.63,1,3.04,5,12.87,5,13.27,7,23.175,9,26.42,6,14.205,11,39.143,8,30.22,7,26.645,12,36.18,13,69.87
4105,5,12,14,33.185,11,41.72,13,31.115,40,103.53,36,99.51,17,71.605,26,82.67,34,111.67,30,85.79,28,87.355,21,56.93
4106,3,5.28,4,9.71,2,4.82,4,9.32,5,63.93,7,17.45,1,1.52,1,1.9,1,1.75,3,11.56,6,21.22,4,12.71
4107,6,12.83,9,20.255,5,14.75,8,21.185,26,69.6,29,106.47,14,36.275,18,50.59,17,60.23,17,52.49,12,26.84,9,28.335
4108,9,28.9,9,19.91,8,16.715,11,28.46,21,54.92,32,82.605,17,92.15,16,87.16,17,98.019,21,81.74,15,47.75,23,97.09
4109,83,242.745,108,289.75,129,363.56,155,432.085,213,675.05,253,814.54,130,431.761,132,388.295,89,279.685,78,240.705,69,208.475,94,317.76
4110,16,45.18,19,52.35,24,65.46,38,133.07,40,107.03,61,185.46,37,100.09,33,104.05,31,105.44,31,91.72,17,48.26,24,90.01
4111,0,0,8,24.015,1,2.28,2,4.9,5,18.02,5,18.74,2,3.8,0,0,1,4,0,0,3,5.75,3,10.24
4112,10,28.54,16,41.02,18,40.98,27,72.95,43,120.235,57,186.18,39,103.3,29,102.37,26,68.56,25,81.26,17,46.04,23,68.775
4113,51,138.045,64,170.46,94,277.65,78,210.818,136,351.3,145,409.29,90,245.94,78,236.673,64,183.875,72,216.135,52,171.695,76,251.309
4114,25,67.875,34,67.52,41,111.71,46,109.225,90,216.9,70,198.65,39,92.045,43,100.94,41,133.27,42,104.49,33,89.63,22,63.88
4115,22,56.56,43,97.25,60,150.295,68,184.47,103,301.973,132,393.25,73,225.865,84,277.645,74,213.535,57,188.755,57,179.225,48,164.04
4116,45,115.955,64,156.97,76,197.455,97,268.975,151,431.718,163,472.625,95,321.205,81,261.093,84,256.7,76,235.715,55,152.975,74,233.215
4117,1,1.52,1,2.59,2,3.55,3,4.54,7,16.36,6,21.77,5,14.2,3,6.64,4,10.26,1,2.09,1,2.4,1,2
4118,30,72.91,55,128.815,87,222.99,94,250.595,134,355.7,177,538.818,90,254.345,104,294.4,83,242.14,91,270.95,78,227.42,69,226.26
4119,6,15.54,15,33.82,14,45.65,24,71.205,23,61.41,45,156.19,20,61.23,18,49.63,35,120.76,20,70.955,14,51.385,13,46.872
4120,2,4.92,5,12.34,3,6.08,10,26.41,15,42.1,12,25.085,7,29.985,14,44.47,5,16.09,10,28.91,13,41.14,3,8.225
4121,22,61.36,23,66.3,22,57.44,28,73.635,58,166.205,75,225.685,48,149.735,48,126.12,48,138.105,46,153.77,59,187.925,44,154.28
4122,33,69.58,53,131.89,55,148.155,78,201.845,147,424.87,155,448.34,86,277.61,140,434.343,95,296.003,108,314.97,83,248.42,77,261.575
4123,17,41.26,31,73.435,50,123.59,44,102.96,71,199.425,82,235.83,47,133.99,70,209.629,54,159.965,59,175.28,33,83.585,37,120.27
4124,20,57.92,47,124.88,62,210.325,66,184.53,89,270.09,103,368.185,63,200.868,80,267.01,65,211.19,70,268.595,61,187.845,55,195.25
4125,17,38.41,7,18.15,23,72.59,24,66.145,35,126.655,43,178.12,20,78.475,34,113.615,29,97.22,17,59.44,21,74.41,20,82.66
4127,30,76.86,53,125.875,41,94.185,62,148.105,92,250.625,98,286.55,61,199.873,72,221.055,74,225.92,54,150.61,52,158.645,56,186.61
4128,16,39.69,25,65.96,48,131.97,50,140.75,67,192.213,101,312.046,57,183.905,58,182.085,36,126.125,37,134.305,42,145.89,37,129.78
4129,3,4.16,7,18.26,11,27.82,17,40.925,27,90.67,33,93.38,16,57.055,30,85.9,15,45.51,23,73.145,19,60.88,17,71.675
4130,6,14.58,13,35.72,19,59.44,19,66.315,43,147.49,54,189.921,32,108.48,39,143.098,28,90.325,21,61.68,29,102.975,22,91.74
4131,8,17.11,20,39.96,14,31.675,16,45.545,23,59.21,34,90.84,22,58.255,17,45.33,22,69.37,21,52.21,15,39.89,15,38.6
4132,22,43.4,55,118.08,54,118.945,48,104.435,80,201.799,94,250.17,55,168.17,60,178.135,55,159.77,40,124.215,28,94.49,28,80.44
4133,14,30.796,23,55.51,43,110.42,43,122.58,50,143.52,59,175.225,46,127.23,50,159.435,35,111.86,37,105.82,22,71.07,45,162.68
4151,4,6.715,13,31.35,8,22.09,15,38.62,29,94.425,24,73.75,18,54.348,23,73.34,24,80.685,27,92.22,19,171.34,20,77.515
4152,27,64.455,48,134.025,70,187.615,60,178.295,141,421.441,174,544.075,95,304.525,132,400.223,108,346.268,108,338.853,81,261.44,98,361.925
4153,4,6.65,6,13.42,11,32.88,11,35.93,17,43.145,22,74.49,6,17.36,15,55.8,20,70.78,13,37.67,17,50.12,11,32.85
4154,8,31.19,11,30.8,25,67.15,16,56.61,37,107.15,44,163.14,40,128.725,59,197.815,35,120.78,34,117.865,35,113.91,28,103.07
4155,1,1.55,2,9.65,4,12.69,4,17.59,6,21.09,5,19.71,4,18.588,11,44,4,17.115,3,9.7,5,12.67,4,19.56
4156,1,1.72,5,15.16,5,13.68,7,19.7,19,65.085,16,63.65,13,46.065,16,55.845,14,43.055,12,40.51,8,28.02,15,53.03
4157,17,45.13,47,122.62,45,110.87,53,128.37,86,243.21,102,316.595,56,165.315,78,237.515,70,196.895,50,150.72,55,168.291,36,130.56
4158,1,1.52,4,15.5,12,20.865,11,29.465,16,37.59,11,33.445,5,12.745,6,22.45,9,26.28,10,28.48,5,13.7,5,8.93
4159,12,25.01,27,75.56,36,99.505,37,114.55,80,223.013,78,255.64,45,128.715,54,167.508,45,139.86,50,143.765,43,143.69,46,159.395
4160,15,37.86,43,109.775,48,111.955,57,153.04,86,238.12,92,291.17,52,161.129,61,200.475,67,230.438,63,199.48,38,126.995,52,179.005
4161,20,50.51,45,100.81,54,125.375,46,130.12,77,220.015,75,213.83,50,142.22,75,222.08,67,181.87,53,140.065,42,130.87,53,170.38
4163,14,39.269,28,78.955,23,65.89,31,77.325,35,107.735,46,139.57,46,120.345,41,119.578,46,163.5,36,93.545,46,165.9,41,146.32
4164,8,23.265,27,103.91,49,121.425,35,111.93,64,189.295,78,272.94,52,179.055,72,238.19,50,167.915,42,135.32,50,157.995,40,135.395
4165,40,106.39,63,168.005,85,211.065,113,308.584,134,361.21,168,493.4,114,334.245,122,352.605,131,385.445,163,424.71,78,257.19,90,297.355
4169,2,4.55,3,8.19,6,20.77,1,4,8,22.205,11,39.665,7,17.66,4,16.57,15,48.863,11,39.97,14,45.17,6,21.2
4170,10,26.4,24,60.38,28,78.74,21,60.055,47,135.88,61,217.36,41,123.36,41,133.335,39,143.53,39,120.475,34,100.58,37,129.685
4171,3,6.08,9,22.615,13,48.72,21,60.8,22,61.02,28,96.418,21,68.415,26,87.35,27,94.69,31,95.359,25,83.74,26,88.555
4172,1,5.13,7,16.36,6,13.9,11,35.59,12,40.34,14,39.955,11,31.27,9,33.685,10,33.05,13,71.52,6,25.57,5,10.02
4173,10,19.62,14,34.11,29,73.81,37,86.525,29,70.525,33,95.08,31,80.86,29,87.295,26,73.04,27,74.63,26,69.48,12,30.525
4174,1,2.28,2,5.145,7,14.35,5,12.05,15,36.655,13,33.005,8,18.26,12,42.58,9,28.86,5,13.42,9,30.98,4,12.38
4178,27,53.14,28,71.86,46,121.96,59,141.195,79,199.015,89,252.595,48,136.314,58,153.895,61,181.375,55,144.425,45,148.455,53,193.19
4179,12,27.63,26,63.81,32,76.77,45,118.095,75,205.92,82,244.82,42,119.445,58,153.585,45,125.3,59,167.94,55,156.185,32,114.54
4183,2,4.6,2,3.04,5,11.695,2,4.56,10,25.35,17,50.74,6,13.51,5,9.64,15,45.28,2,4.52,7,21.58,11,28.72
4184,6,12.88,21,35.22,26,53.445,26,55.655,39,82.06,56,116.375,19,38.83,44,94.823,16,40.175,34,83.21,32,87.755,21,54.205
4205,12,24.91,32,57.035,19,42.27,18,35.665,27,72.955,36,99.56,15,39.645,13,26.42,14,37.32,11,37.23,7,13.21,8,34.82
4207,53,127.375,100,221.54,118,291.99,124,331.825,172,515.915,235,723.576,138,419.985,160,489.3,135,433.255,112,337.36,113,380.225,92,330.495
4208,22,49.94,28,58.342,45,113.015,41,111.97,62,189.985,83,251.435,57,186.905,46,144.28,53,179.01,37,111.815,40,123.83,49,179.079
4209,25,60.32,48,102.115,64,176.2,61,176.625,96,264.11,123,390.995,73,234.718,86,259.71,65,199.725,57,170.975,65,205.51,62,250.294
4210,26,70.095,29,84.61,48,135.87,55,135.665,69,201.625,93,326.505,56,180.553,53,174.915,47,160.71,48,158.96,34,143.2,46,179.77
4211,52,119.505,76,218.61,129,354.21,142,406.415,195,575.945,242,764.547,130,397.685,145,472.035,135,384.17,102,320.835,122,439.935,147,571.315
4212,32,79.214,34,83.8,54,158.545,60,189.71,99,300.289,121,415.798,68,209.33,81,268.805,64,211.475,49,173.47,43,147.595,59,210.12
4213,35,89.4,42,106.83,60,170.435,64,199.218,106,352.765,114,380.779,70,229.705,77,266.34,75,279.11,53,204.263,62,211.955,68,265.495
4214,23,59.205,64,136.375,76,239.359,91,227.265,154,524.068,160,511.758,95,314.82,109,358.76,68,240.77,79,254.29,70,281.562,79,269.295
4215,23,49.35,34,91.604,35,90.425,44,96.26,76,207.69,83,221.23,45,127.605,38,119.073,51,135.7,46,129.355,38,103.46,36,94.14
4216,19,51.695,52,134.088,77,204.605,77,222.48,133,381.172,145,411.42,64,188.58,110,362.581,80,244.23,64,220.27,65,226.532,68,210.465
4217,17,59.505,30,91.211,29,88.605,34,108.36,47,171.061,83,311.21,29,103.83,44,163.363,44,137.581,30,100.55,24,88.29,49,200.92
4218,25,74.31,38,99.007,57,160.515,54,155.703,69,217.035,96,334.16,48,157.385,53,172.92,46,172.61,41,131.47,45,168.005,62,238.275
4219,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,1,5,1,1.9,1,1.5
4220,27,68.495,41,149.665,40,99.43,38,111.095,63,167.143,98,282.14,46,131.22,57,168.06,45,151.545,40,151.48,38,130.12,52,195.44
4221,28,62.015,38,100.11,63,152.745,61,176.505,88,218.26,104,286.605,49,146.24,68,198.645,38,125.79,45,145.23,44,126.03,47,176.11
4223,13,38.265,25,54.42,34,101.54,36,91.11,54,147.93,57,170.246,35,102.65,23,78.775,41,114.095,23,69.03,28,90.575,31,112.135
4224,6,12.94,6,10.24,7,11.73,10,21.32,15,38.3,28,78.595,3,5.21,4,8.14,12,43.48,5,14.42,11,32.33,1,3.8
4225,3,8.94,1,1.52,1,1.96,8,15.14,3,13.17,10,28.63,6,21.22,4,12.6,6,19.87,5,20.76,3,9.38,3,17.37
4226,26,81.13,45,122.41,60,154.105,61,173.075,101,313.41,127,361.988,64,211.58,70,202.75,47,143.08,50,154.045,40,135.615,66,275.445
4227,18,38.65,39,93.6,37,93.68,38,78.87,48,121.32,55,158.265,34,117.945,48,164.765,47,146.93,39,109.07,19,62.31,28,107.735
4228,3,5.86,11,38.83,9,29.93,14,62.28,19,64.695,33,125.55,12,54.145,17,70.868,13,50.74,13,46.35,7,26.83,10,37.21
4230,1,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
4237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,6,18.37,5,15.79,10,28.22,13,37.15,17,42.275,31,94.62,12,41.08,19,57.7,14,48.045,10,35.7,18,58.67,10,36.06
4271,0,0,2,4.18,6,19.99,5,8.34,8,14.63,9,19.215,5,13.655,5,15.78,7,19.76,4,14.27,3,6.7,9,31.61
4272,7,21.91,4,9.52,13,53.255,5,12.44,19,53.25,27,77.11,13,46.965,18,52.765,11,36.33,11,21.52,13,65.08,8,23.59
4275,9,26.437,5,14.44,5,19.46,5,42.71,14,49.185,21,73.11,5,14.78,10,30.845,9,23.13,12,41.33,7,28.31,12,51.49
4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,17,39.69,25,66.89,44,133.14,59,155.05,82,269.05,89,296.302,44,164.88,56,189.768,59,192.035,70,218.68,49,184.45,44,182.77
4285,16,60.48,33,114.89,39,100.61,66,212.1,68,208.785,95,352.77,62,182.645,76,266.465,69,240.53,72,239.61,54,190.73,61,246.65
4287,2,6.08,2,4.18,2,4.71,1,2.28,1,3.2,5,13.61,1,4,2,7.44,1,3.04,3,14.86,0,0,1,3.42
4300,64,169.315,89,205.165,110,263.278,122,324.673,167,454.14,193,596.048,138,396.27,152,463.698,118,368.425,110,331.415,118,342.115,77,245.085
4301,24,49.925,50,124.835,63,145.27,65,168.395,86,230.42,104,294.8,59,164.085,77,256.865,61,181.67,42,120.94,46,152.79,64,216.87
4303,7,16.74,9,18.87,8,39.25,4,8.84,11,21.625,12,34.17,7,12.965,2,6.24,6,19.44,7,19,8,17.86,5,11.04
4304,19,36.01,31,73.31,30,64.72,37,111.125,62,207.185,78,215.685,39,112.973,48,151.515,52,140.855,40,123.39,36,97.705,45,138.64
4305,72,190.811,130,304.145,159,433.93,136,356.325,227,670.473,289,788.088,199,548.681,217,642.521,210,604.46,175,531.505,132,393.84,166,535.055
4306,59,170.68,85,247.39,121,377.162,91,308.02,169,573.715,207,695.885,152,542.533,169,603.148,154,498.295,138,482.849,156,534.288,115,434.967
4307,3,11.85,5,13.54,6,23.82,12,31.67,6,28,8,33.815,5,9.96,9,63.73,7,22.95,4,9.18,7,21.84,2,6.68
4309,5,17.5,7,18.55,9,36.758,12,39.1,10,28.13,31,108.31,10,32.61,7,22.44,5,21.585,12,30.12,11,31.92,6,29.28
4310,12,51.26,16,44.126,22,66.344,22,70.78,23,74.96,39,132.82,25,71.12,23,85.03,32,123.905,19,61.675,16,50.78,16,56.77
4311,16,54.22,21,69.7,27,85.575,39,122.74,50,160.325,59,179.39,28,99.21,36,118.055,35,106.83,28,86.71,40,123.29,17,80.235
4312,4,11.19,10,23.172,8,20.07,5,14.76,21,60.365,20,57.641,13,76.005,8,28.14,19,48.095,7,17.61,11,31.04,11,49.26
4313,5,10.73,9,46.29,6,17.48,11,24.81,9,34.66,21,66.05,11,21.25,10,25.73,7,18.845,8,15.67,4,5.34,8,21.805
4340,8,27.45,17,48.485,19,64.05,21,54.63,33,122.29,34,148.335,18,46.378,17,76.775,25,83.885,18,69.49,11,37.085,19,94.49
4341,41,109.49,49,114.375,59,211.47,52,131.485,78,218.5,92,306.095,65,199.619,63,194.986,64,178.37,66,202.298,40,115.223,39,146.255
4342,3,6.13,12,28.315,5,14.13,14,52.015,21,72.95,26,80.765,11,39.07,9,28.32,7,25.97,7,21.08,7,21.12,6,27.75
4343,11,31.738,17,52.085,41,229.235,26,81.915,55,186.775,61,211.78,54,171.185,61,208.098,38,153.48,45,144.3,22,59.785,25,106.43
4344,3,6.92,1,3,4,15.87,10,38.425,19,61.11,17,63.31,12,42.795,8,25.04,9,24.13,5,22.24,6,24.3,12,43.218
4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,4,7.85,2,6,3,9.58,2,5.52,10,36.38,5,18,3,9.62,7,22.865,4,16.58,2,7.8,2,7.48,2,4.5
4347,4,20.28,5,20.01,3,8.01,3,13,7,24.428,10,40.688,12,31.535,10,32.91,3,15.34,4,12.2,7,18.06,6,17.31
4350,78,247.549,117,408.33,104,304.645,117,444.659,231,717.137,391,1275.868,186,619.006,245,802.1,196,595.289,182,591.342,173,551.58,157,556.392
4352,30,88.719,65,192.565,49,156.905,60,193.732,109,364.76,152,571.145,97,349.932,112,388.115,100,366.824,78,289.901,90,303.248,74,314.927
4353,1,1.52,2,3.42,0,0,1,5.28,2,5.12,2,9.97,0,0,4,14.75,1,5.088,0,0,0,0,0,0
4354,0,0,2,6.12,3,8.65,6,18.36,5,18.4,6,19.81,5,17.16,3,7.86,4,13.715,5,17.55,2,3.52,1,3
4355,1,1.52,6,11.995,6,17.08,5,12.095,11,40.01,18,54.942,7,14.885,10,33,6,15.62,5,11.96,10,24.26,7,19.854
4356,9,17.47,16,48.985,8,20.525,12,36.185,12,44.37,26,103.675,5,26.785,12,43.56,9,34.978,20,157.282,12,46.174,17,42.47
4357,3,7.03,1,2.7,6,18.83,5,10.04,14,45.369,22,84.869,6,25.4,12,42.835,2,1.9,7,27.735,5,18.37,8,57.54
4358,5,22.795,8,23.915,3,7.07,7,26.99,4,37.56,15,53.925,5,20.135,5,18.575,7,59.38,2,9.64,3,13.924,8,27.54
4359,1,2.96,0,0,1,2.226,2,8.04,3,8.52,7,22.53,4,9.53,2,9.24,1,3.36,1,2,8,34.998,4,21.38
4360,3,6.94,1,30.08,2,5.57,6,101.23,8,136.035,5,42.89,2,34.47,0,0,1,5.17,5,46.68,2,10,2,10.17
4361,7,11.81,11,33.18,8,25.15,5,45.14,7,30.315,26,82.02,9,59.26,6,17.27,8,21.47,8,31.118,4,18.21,10,30.78
4362,9,29.78,4,11.36,12,39.24,9,29.49,14,45.28,9,36.305,3,8.9,12,83.855,9,61.16,6,24.44,14,52.14,19,344.625
