Small Unit Installation Postcode,Jan 2013 - Installations Quantity,Jan 2013 - SGU Rated Output In kW,Feb 2013 - Installations Quantity,Feb 2013 - SGU Rated Output In kW,Mar 2013 - Installations Quantity,Mar 2013 - SGU Rated Output In kW,Apr 2013 - Installations Quantity,Apr 2013 - SGU Rated Output In kW,May 2013 - Installations Quantity,May 2013 - SGU Rated Output In kW,Jun 2013 - Installations Quantity,Jun 2013 - SGU Rated Output In kW,Jul 2013 - Installations Quantity,Jul 2013 - SGU Rated Output In kW,Aug 2013 - Installations Quantity,Aug 2013 - SGU Rated Output In kW,Sep 2013 - Installations Quantity,Sep 2013 - SGU Rated Output In kW,Oct 2013 - Installations Quantity,Oct 2013 - SGU Rated Output In kW,Nov 2013 - Installations Quantity,Nov 2013 - SGU Rated Output In kW,Dec 2013 - Installations Quantity,Dec 2013 - SGU Rated Output In kW
4054,23,72.775,10,41.995,16,61.93,19,54.11,34,124.62,37,142.4,23,76.64,16,58.29,17,64.185,13,43.16,10,36.66,9,30.19
4055,43,166.655,22,80.24,36,158.23,44,162.79,58,231.72,56,221.556,29,103.725,22,58.01,28,115.575,27,121.03,21,76.67,13,64.486
4059,13,51.03,3,11.15,4,16,11,39.195,11,40.61,20,77.06,1,3.5,4,24.4,0,0,5,17.46,6,11.49,2,4.6
4060,17,58.3,13,48.49,13,60.345,15,59.075,21,82.205,37,144.495,8,34.06,11,39.14,10,38.174,7,26.82,8,28.95,5,20
4061,21,75.03,13,46.9,31,117.335,30,111,28,104.57,58,260.005,21,64.935,22,80.285,12,41.09,20,73.776,25,108.9,12,52.665
4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4064,6,17.1,3,8.16,8,28.35,4,16.66,16,62.06,35,140.206,4,9.71,3,9.1,2,7.34,3,8.475,2,3.39,3,13.21
4065,6,18.03,7,21.88,12,43.74,9,23.644,12,40.039,28,106.605,4,15.4,4,14.48,5,22.694,2,7.61,8,30.5,5,21.77
4066,6,19.23,11,40.835,9,34.02,4,16.56,13,43.94,31,136.304,4,13.216,3,20.886,2,7,4,11.51,0,0,5,18.56
4067,5,19.6,5,23.57,2,9,3,11.3,4,22.67,5,16.8,1,8,2,4.17,3,8.28,5,22.986,0,0,2,7.5
4068,17,49.89,13,48.7,14,53.14,15,60.59,22,82.685,29,124.204,18,68.62,10,37.36,11,49.98,9,25.614,8,24.6,7,22.54
4069,44,169.92,24,78.355,41,167.17,54,213.735,74,297.71,99,421.18,41,178.05,24,92.632,28,120.985,22,102.69,31,133.361,23,115.495
4070,23,82.769,14,48.88,23,87.81,24,77.635,26,107.065,30,114.45,24,86.99,17,52.82,15,69.63,17,66.26,5,20.72,11,41.89
4073,18,56.8,7,21.02,12,47.38,20,69.545,34,142.6,13,43.86,12,50.11,8,36,9,48.065,8,35.5,13,56.595,8,36.175
4074,45,157.02,25,118.74,39,133.635,54,181.645,54,205.085,74,286.58,39,135.38,32,113.06,30,102.275,25,91.77,32,110.07,23,83.61
4075,25,79.5,24,82.665,17,61.435,23,78.665,36,151.656,52,207.961,29,81.895,14,47.825,14,54.98,12,40.34,16,64.64,11,45.14
4076,7,23.04,7,24.565,9,32.88,9,37.2,12,44.04,18,117.506,4,16.5,7,19.83,3,13,9,24.025,4,23.47,2,7.25
4077,36,113.59,25,87.77,27,83.39,39,121.29,25,88.89,38,131.88,37,114.195,21,60.88,31,100.885,37,125.805,26,129.865,25,104.56
4078,35,110.805,22,86.695,21,71.41,45,162.851,57,220.791,47,190.595,32,111.44,22,79.53,16,54.455,17,56.39,27,108.65,21,79.935
4101,8,27.595,9,29.068,12,51.29,5,16.78,24,86.854,24,92.84,5,21.72,7,25.92,7,19.03,4,30.13,12,39.87,6,19
4102,4,19.65,3,8.07,5,16.525,4,20.51,9,37.7,8,37.77,6,13.85,3,15.7,3,20.07,2,5.75,2,21.67,2,6.29
4103,11,29.125,3,8.68,14,41.18,9,31.33,12,46.48,18,67.235,9,37.19,7,21.76,8,25.875,8,34.3,6,27.5,2,11.2
4104,2,7.8,6,13.1,4,17.825,6,30.62,10,42.7,9,38.95,6,20,7,14.34,3,14.7,5,27.2,2,7.5,2,11.54
4105,8,26.56,5,17.2,9,30.04,10,49.32,21,77.265,27,110.047,14,51.624,6,27.7,7,24.095,7,23.18,14,52.01,7,23.5
4106,4,48.5,1,2.4,2,12,3,13.395,8,32.47,8,76.82,3,10.75,1,2.05,3,17.078,1,5,2,48.4,0,0
4107,7,20.74,9,28.74,6,24.25,9,112.92,13,43.91,22,78.08,12,63.48,3,12.06,8,16.585,4,9.42,5,19.75,2,10.1
4108,13,48.525,6,18.94,4,10.32,4,14,11,47.3,11,76.45,11,39.37,7,21.83,6,37,3,10.37,3,25.5,4,16
4109,59,207.942,54,173.385,44,133.2,42,140.531,67,242.275,94,404.405,55,191.22,32,132.375,35,130.172,24,94.66,27,114.3,31,133.17
4110,10,35.98,15,50.23,12,44.13,19,56.86,13,52.15,30,178.84,11,39.46,7,18.47,7,57.25,9,28.745,10,32.525,4,14.79
4111,1,2.75,1,3,1,5,1,4,1,4.845,2,7,0,0,2,14.5,1,1.5,1,3.2,1,5,1,5
4112,12,36.12,9,32.16,7,31.8,8,29.17,11,37.6,9,38.57,11,45.13,9,22.135,4,7.79,3,8.6,8,26.07,6,30.12
4113,40,117.955,20,74.52,32,120.21,47,143.706,35,116.315,66,249.2,42,123.155,30,99.66,26,98.695,21,77.04,26,100.26,26,116.015
4114,19,67.43,21,91.17,17,50.34,27,81.73,21,56.68,41,171.76,31,90.64,16,43.66,16,49.05,22,67.81,16,37.665,26,94.26
4115,27,87.95,22,68.73,31,117.695,37,136.444,35,131.23,48,194.845,53,217.88,18,68.085,24,85.28,20,72.185,30,126.75,19,72.735
4116,38,112.685,30,100.79,30,116.84,39,153.065,37,130.04,45,184.675,41,152.33,36,141.53,22,71.2,31,132.345,35,149.47,24,96.84
4117,1,5,2,5.19,1,5.2,2,6.6,0,0,2,7.2,2,6.56,4,10.15,1,3.6,0,0,0,0,3,12.56
4118,53,183.635,42,146.57,42,147.53,46,158.68,66,216.645,65,284.8,48,146.31,29,105.35,26,89.44,33,116.13,36,146.49,29,116.265
4119,10,33.36,7,20.685,12,43.3,14,42.41,14,62.65,21,78.947,12,45.31,9,29.85,7,15.96,9,49.39,9,33.28,9,38.61
4120,1,5.64,6,21.28,5,20.07,8,27.625,9,38.87,11,42.96,3,9.57,1,3,5,9.9,3,9.76,4,15.15,3,21
4121,27,92.075,26,84.665,36,124.435,22,83.095,45,185.56,62,262.57,21,65.488,17,63.875,5,21.25,20,69.74,31,118.445,12,52.995
4122,54,175.015,35,133.945,45,160.153,49,182.04,74,284.055,106,405.985,49,143.013,35,122.775,21,75.5,39,148.11,32,131.35,23,91.985
4123,26,80.04,14,43.4,29,93.45,28,84.885,38,119.126,60,227.418,28,88.105,26,61.775,21,74.86,15,45.39,25,81.425,8,33.32
4124,35,125.95,27,79.98,31,110.735,39,157.704,56,198.208,65,273.56,41,152.43,33,142.22,22,85.295,32,99.29,25,98.26,28,98.87
4125,13,38.06,9,30.34,16,68.6,19,75.86,14,62.17,20,84.28,19,63.89,9,36.87,17,73.58,12,65.18,10,44.4,8,17.385
4127,27,72.915,28,98.74,28,92.08,38,125.846,47,188.76,69,260.04,42,140.49,20,94.09,28,109.54,24,81.71,22,71.96,13,55.8
4128,22,75.9,14,48.88,22,80.26,38,123.607,38,164.54,56,193.75,31,100.22,21,87.59,17,55.625,13,41.45,13,47.72,9,39.25
4129,9,26.02,6,25.51,13,50.044,13,44.78,11,29.02,19,105.79,23,85.65,10,37.15,6,21.86,13,103.13,8,19.12,12,53.3
4130,12,37.79,6,23.42,16,56.13,13,55.744,25,99.2,28,113.64,11,33.94,6,14.8,11,41.07,7,28.1,11,37.7,5,17.52
4131,8,18.475,8,15.195,6,24.895,11,39.26,14,59.475,19,72.47,11,37.79,4,7.45,8,37.25,6,20.1,6,12.74,5,15.11
4132,21,63.91,21,68.755,18,49.785,29,100.69,37,117.65,37,126.135,31,103.94,22,77.22,18,59.945,21,168.055,20,61.945,12,52.52
4133,20,42.08,17,64.55,20,67.59,22,84.69,24,112.65,37,134.9,22,85.54,13,50.495,26,102.995,30,132.605,15,64.24,19,53.39
4151,10,37.64,9,38.235,6,25.8,12,46.41,22,97.73,33,135.18,10,35.986,3,6.31,4,13.1,9,39.16,5,11.89,5,19
4152,63,213.655,33,115.29,62,207.035,57,214.99,86,297.18,103,371.01,52,227.71,25,89.24,28,84.83,30,106.72,32,111.028,28,118.16
4153,9,37.39,10,33.785,7,23.85,16,61.805,15,64.5,12,53.635,6,22.8,1,5,8,24.6,7,23.15,4,17,4,9.2
4154,18,68.025,14,37.22,18,58.125,23,86.04,19,75.48,34,147.65,15,55.54,10,30.39,11,46.245,11,47.79,17,57.34,10,46.3
4155,2,9.29,5,20.405,3,13.73,1,3,5,26.5,6,32.38,4,14.87,1,5,2,5.96,4,19.1,1,5,1,18
4156,10,33.81,4,15.415,6,29,9,32.86,7,30.31,18,80.68,7,24.1,2,12,6,20.78,2,5.8,3,15.25,1,5.98
4157,27,98.86,32,102.283,34,97.23,45,154.575,50,177.83,58,220.964,40,161.23,18,60.91,19,51.69,21,83.097,26,77.52,22,75.05
4158,5,10.64,2,3.2,7,14.705,7,21.6,6,19.56,7,27.52,7,19.67,4,6.55,3,7.3,3,14.32,2,8.14,3,14
4159,27,81.905,23,66.49,31,82.15,17,57.81,41,145.31,47,187.654,32,113.887,11,31.45,12,36.81,20,66.81,22,78.575,14,45.305
4160,28,69.5,28,74.81,33,107.77,37,102.29,45,148.675,53,213.79,28,91.73,19,61.91,14,38.27,26,91.19,20,67.22,21,90.68
4161,37,97.2,25,78.845,31,86.5,43,127.006,49,171.45,56,185.44,41,142.02,19,50.97,23,72.01,22,73.395,16,62.55,15,50.79
4163,30,80.83,11,52.745,26,82.405,29,88.63,18,57.96,34,158.26,25,95.075,9,23.96,10,30.36,13,38.881,17,83.65,14,37.62
4164,29,83.225,21,65.34,21,88.15,27,81.11,41,151.225,51,212.27,28,99.43,20,73.86,8,36.76,8,24.86,26,104.655,10,34.27
4165,60,161.105,45,123.55,83,230.783,86,246.92,92,280.216,124,484.515,77,260.93,55,165.97,34,87.03,47,167.03,36,129.17,42,177.98
4169,3,8.32,4,14.9,7,24.155,5,19.5,11,43.15,18,68.025,4,13.56,2,7.2,4,9.14,6,19.06,4,10,3,12.5
4170,14,40.085,19,83.35,25,98.47,19,77.57,32,119.012,43,344.881,15,49.33,24,85.126,11,44.09,14,53.13,13,46.42,11,66.16
4171,9,20.855,12,46.825,10,42.34,9,41,14,61.2,28,115.17,12,41.744,8,25.855,10,43.801,2,10.5,4,14.465,11,42.33
4172,1,1.6,2,4.15,9,47.115,5,20.546,7,29.482,14,60.08,8,57.29,1,2.4,2,4.5,2,13.12,2,7.85,3,14.5
4173,15,57.61,12,44.375,8,26.57,5,13.13,19,51.43,30,112.01,19,57.74,9,32.26,10,30.57,8,26.31,11,40.4,10,32.89
4174,7,28.82,2,5.08,5,16.49,4,12.25,7,20.71,14,48.77,5,19.15,0,0,3,11.06,3,6.9,2,36,0,0
4178,31,96,27,74.94,34,101.32,35,108.46,42,158.56,63,222.876,32,93.216,16,62.492,12,42.005,22,90.435,29,115.12,18,67.21
4179,31,99.85,18,54.32,37,128.92,25,85.685,40,142.86,49,185.58,22,76.44,20,71.08,10,24.585,15,81.29,13,41.8,20,75
4183,8,15.7,5,16.11,4,8.4,6,22.52,6,14.32,14,55.545,3,5.15,2,9,2,2.8,2,2,2,11,1,2.4
4184,11,25.65,7,20.97,10,32.49,30,79.275,13,39.94,32,106.67,19,43.665,7,16.25,8,28.28,5,13.515,4,18.06,10,28.172
4205,7,19,6,13.88,9,26.21,8,19.92,10,36.23,12,38.22,10,33.03,2,4.56,7,23.17,6,21.8,4,10.69,6,19.765
4207,52,152.71,56,194.085,59,197.025,100,434.293,89,346.956,148,601.882,87,324.875,70,244.595,46,179.464,49,171.95,56,205.3,49,391.795
4208,30,88.55,29,79.8,32,114.44,22,63.56,44,169.89,58,220.975,24,99.855,13,45.66,17,53.8,21,70.75,12,50.54,18,69.88
4209,31,94.58,35,126.895,31,102.3,52,193.785,71,272.17,86,328.25,49,162.36,37,125.065,28,99.225,22,78.71,26,113.11,28,111.69
4210,18,52.135,24,94.87,30,121.43,39,149.44,52,217.495,54,217.09,20,82.09,25,89.76,24,76.985,16,64.59,22,77.25,20,80.74
4211,58,194.485,56,184.515,61,274.785,82,315.525,107,436.68,170,722.095,85,315.002,59,223.125,47,175.165,63,245.705,50,203.455,45,191.225
4212,28,77.505,21,85.75,44,150.585,37,137.736,69,271.441,84,349.89,40,165.675,32,135.04,34,136.67,18,60.06,23,97,21,99.04
4213,33,118.555,30,110.7,40,148.24,50,239.04,79,356.07,107,443.55,26,97.19,27,106,35,157.62,30,129.63,32,124.39,18,71.42
4214,44,157.225,44,160.015,45,153.97,67,274.408,69,264.81,108,465.323,55,175.28,31,112.6,33,131.05,22,98.7,35,141.53,30,161.885
4215,20,104.95,22,72.68,16,49.233,12,47.2,37,143.35,66,299.875,27,86.165,20,55.265,11,39.35,12,62.57,18,83.03,12,72.54
4216,35,89.6,21,65.05,28,98.795,46,157.195,64,247.385,72,296.378,35,130.53,22,63.78,21,101.965,21,67.565,16,71.68,20,92.015
4217,12,36.5,14,46.61,20,80.75,25,109.26,31,138.405,65,290.25,14,42.89,16,48.702,10,47.25,16,68.032,19,80.8,13,53.02
4218,16,44.83,14,66.81,27,122.32,37,139.355,57,243.905,83,321.368,28,112.995,23,95.475,11,40.755,19,58.23,17,66.725,18,75.58
4219,0,0,0,0,2,4.115,1,1.92,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
4220,20,70.56,14,36.785,30,106.565,46,163.3,61,233.285,100,450.105,28,100.435,21,84.895,20,94.12,18,67.96,16,76.8,22,93.28
4221,24,72.3,23,78.39,19,72.17,33,115.185,57,203.98,73,307.638,31,92.11,17,53.85,21,71.845,24,81.955,20,69.23,16,59.35
4223,7,30,9,25.305,15,33.795,24,80.42,32,125.325,46,194.93,21,94.7,9,32.08,7,57.49,13,45.15,8,24.435,7,28.755
4224,1,3.2,0,0,6,20.03,3,7.45,6,27.28,16,61.45,4,16.16,1,1.17,4,16,9,31.52,6,16.76,4,14.725
4225,1,5,1,15.18,1,3.84,1,2.64,5,18.605,6,26.845,2,7.5,2,4.5,0,0,1,2.5,1,2,1,4
4226,15,58.225,21,72.4,28,97.58,36,132.948,52,200.818,76,304.15,34,126.01,28,94.07,32,108.02,33,127.21,22,78.64,27,99.915
4227,17,57.95,8,22.79,18,59.23,17,64.33,42,158.705,39,149.05,19,78.69,22,71.05,11,37.82,15,52.81,17,61.72,13,43.66
4228,7,22.4,6,20.48,16,55.29,11,47.74,12,43.84,28,123.48,10,37.04,5,17.4,7,28.12,6,23.2,4,18.1,5,21.39
4230,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,5,21.51,4,13.4,5,16.806,8,30.24,15,66.725,24,109.696,8,30.06,3,11.6,6,30.39,5,20.75,11,50.81,8,40.685
4271,2,6.12,1,5,5,21.7,9,32.12,5,11.72,14,47.62,4,7.33,4,14.68,2,6.4,4,8.17,3,9.3,2,12
4272,3,7.44,6,24.87,4,7.85,2,6.3,11,57.149,18,66.23,7,22.52,10,41.84,7,24.52,9,36.68,3,12.79,6,16.2
4275,2,7.8,6,75.955,6,28.485,6,18.52,9,32.297,16,82.37,6,16.38,4,13.69,2,3.31,1,6,7,27.76,5,21.5
4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,25,88.36,28,86.29,26,91.725,27,95.535,40,166.205,66,303.39,41,140.81,31,164.145,39,186.54,36,146.115,26,108.185,13,52.06
4285,22,75.905,32,116.165,30,116.89,36,130.895,53,245.51,73,354.796,47,190.855,29,116.46,20,66.25,27,106.29,22,78.09,30,112.15
4287,1,5,1,9,1,5.28,0,0,2,12,1,6,1,2,1,5,1,3,1,10.8,0,0,0,0
4300,54,187.615,42,118.8,61,186.51,79,273.965,90,330.935,133,484.45,85,304.615,55,172.53,50,174.19,54,199.715,59,193.635,37,156.13
4301,27,110.52,27,93.615,42,114.985,24,76.54,45,169.315,45,181.445,40,126.93,30,99.64,22,70.83,22,82.625,23,80.2,15,44.67
4303,3,7.66,4,10.14,3,9.95,2,7,8,22.51,8,24.04,6,16.18,0,0,5,17.98,6,13.6,1,3.5,0,0
4304,15,45.03,15,43.67,14,43.84,13,66.9,27,87.445,39,126.13,23,71.19,20,71.905,16,43.245,18,56.97,11,33.43,11,39.41
4305,74,233.52,71,236.31,82,268.62,75,266.875,94,341.355,136,507.555,96,288.22,58,181.595,73,292.075,57,216.865,55,185.015,40,128.99
4306,72,233.6,57,173.7,64,243.87,79,286.534,126,512.94,113,481.12,64,247.279,57,188.665,35,131.45,42,160.55,48,186.06,39,139.47
4307,2,4.61,2,13.04,3,11.23,3,13.6,8,42.555,5,14.975,1,5,3,8.17,2,10,3,8.12,6,21.4,0,0
4309,1,5,4,12.8,7,24,3,9.44,9,37.67,13,59.37,6,23.11,3,11.12,6,22.38,6,25.5,5,20.53,3,8.05
4310,3,6.04,8,23.85,11,60.36,13,50.795,22,85.31,15,58.09,14,42.13,9,27.41,6,21.37,7,24.835,6,18.795,6,23.88
4311,15,47.33,20,65.58,25,89.17,20,72.045,29,102.04,40,158.875,20,69.02,8,21.52,17,69.18,22,102.12,19,81.73,7,25.85
4312,9,31.828,4,11.72,8,15.73,8,25.07,5,9.49,11,39.17,5,19.832,7,24.8,4,18.52,8,32.96,5,19.25,4,13.04
4313,5,9.83,5,18.55,8,24.27,5,43.71,6,31.22,21,89.98,5,10.37,15,31.14,4,20.44,6,20.01,9,41.14,5,17.75
4340,5,11.03,10,38.44,9,21.54,7,19.93,12,46.1,21,85.55,6,21.535,6,19.69,2,10.2,4,8.98,5,13.27,5,20.25
4341,26,97.01,32,115.875,35,104.465,35,111.81,50,189.22,70,328.08,44,150.205,33,110.76,15,64.985,20,72.1,18,59.825,12,35.26
4342,5,17.91,2,6.46,9,29.415,2,6.12,9,28.7,12,46.115,4,12,2,10,4,16.7,4,13.4,4,11.1,3,8.2
4343,11,90.95,16,59,18,92.81,31,99.472,24,101.44,36,141.41,16,46.37,18,66.9,11,42.34,11,38.79,8,22.27,4,19.5
4344,9,29.335,6,14.85,3,11.34,3,12.8,8,34.01,10,71.385,4,13.289,3,5.73,2,10.1,6,17.65,6,22.1,1,2.4
4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,3,7.76,2,8.536,0,0,2,6.6,2,7.232,4,20,0,0,1,0.76,0,0,2,4.3,0,0,0,0
4347,0,0,3,9.33,2,10,3,10.3,5,17.25,5,19.75,5,13.21,3,10.412,1,5.28,3,11.2,1,3,3,9.58
4350,70,265.498,69,245.553,95,321.527,120,425.261,144,566.068,197,764.391,110,348.387,86,254.837,54,161.997,67,222.918,59,206.996,39,129.815
4352,43,137.287,35,161.912,57,205.375,46,186.692,78,361.906,116,529.74,36,123.285,29,98.274,25,76.01,17,56.29,28,116.909,21,78.3
4353,1,2,1,5.25,3,18.36,0,0,2,8.75,1,4,0,0,0,0,0,0,0,0,0,0,0,0
4354,1,5,0,0,3,13,0,0,4,11.045,3,16.1,2,3.06,0,0,1,1.56,0,0,1,0.75,0,0
4355,2,4.88,4,14.835,1,2.5,2,10.16,3,7.685,6,57.6,2,8.28,3,9.06,2,8,1,6,0,0,0,0
4356,6,18.115,10,52.97,10,38.345,10,47.15,15,63.215,27,166.32,9,24.64,10,11.99,4,9.5,1,0.585,2,7,4,21.5
4357,6,22.37,0,0,9,30.805,4,17,14,53.12,6,26.55,0,0,2,10,2,7,2,4.09,1,1.02,1,3.5
4358,2,7.3,9,42.226,0,0,5,14.805,7,36.45,13,64.455,5,15.62,2,2.4,1,0.981,8,27.31,3,11.42,2,10
4359,4,10.68,3,11.17,1,5.04,3,6.7,8,35.39,10,49.35,0,0,4,11.05,0,0,2,5.097,3,5.866,0,0
4360,1,5,1,5,0,0,1,3,0,0,3,14.21,3,4.57,0,0,0,0,1,5,1,0.96,0,0
4361,3,24.96,2,8.2,4,15,5,10.74,8,90.7,14,58.36,2,6.2,4,7.976,1,5,1,3.6,4,15.46,2,20
4362,4,43.21,11,40.845,16,89.16,2,7,7,34.28,16,116.735,9,40.996,2,2,1,3.06,0,0,2,6.25,2,7
4363,0,0,3,13.06,3,6.924,1,5.2,2,3.6,6,20.92,1,3,1,1.2,0,0,1,0.4,1,3.5,1,3.5
4364,0,0,0,0,2,8.05,6,35.5,0,0,6,33.96,0,0,0,0,0,0,0,0,0,0,0,0
4365,1,2.5,1,5.17,0,0,1,5,1,1.56,1,1.5,1,4.5,1,3,0,0,2,6.53,3,13,0,0
4370,27,92.655,33,147.56,42,143.965,31,156.43,54,338.695,68,434.2,25,95.35,16,51.38,19,67.36,20,57.92,17,50.21,10,30.41
4371,1,3.04,6,17.09,3,13.42,4,18.3,2,10.2,7,31.16,2,4,2,7.45,0,0,0,0,1,0.5,1,0.76
4372,0,0,0,0,2,7.95,0,0,0,0,1,2.55,0,0,0,0,0,0,0,0,0,0,0,0
4373,1,5.04,1,2.5,5,16.02,0,0,3,15.16,7,27.4,4,13,0,0,0,0,2,3,2,10,2,1.3
4374,1,2.94,0,0,1,5.04,0,0,4,12.22,1,3,1,0.76,0,0,0,0,0,0,0,0,0,0
4375,0,0,0,0,0,0,1,5,1,5.06,1,2.34,1,1.225,0,0,0,0,0,0,1,3.5,0,0
4376,0,0,0,0,0,0,1,2.08,3,12.34,1,4,4,13.01,0,0,0,0,1,1.53,0,0,1,1.88
4377,0,0,1,2.5,3,11.03,1,1.56,0,0,7,18.92,0,0,0,0,0,0,0,0,2,7.5,0,0
4378,2,8.2,1,1.96,1,1.44,0,0,0,0,6,13.5,1,1.75,0,0,0,0,0,0,1,3,0,0
4380,20,86.876,16,38.57,17,67.566,23,89.145,17,63.23,43,226.28,16,44.845,11,29.83,5,22.29,7,17.95,10,24.76,8,31.5
4381,2,11.88,3,14.97,3,10.12,3,13.72,4,14.5,4,46,0,0,0,0,2,2.5,0,0,0,0,1,1.6
4382,0,0,0,0,1,2.25,2,10.2,0,0,0,0,3,3.59,0,0,0,0,0,0,0,0,2,4.44
4383,3,8.18,1,3,2,5,1,1.785,0,0,0,0,0,0,2,3.75,0,0,0,0,1,3.1,1,2
4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,0,0,1,4.8,1,3,0,0,1,3.51,3,18.78,4,6.88,2,9,1,2.94,0,0,0,0,5,22.37
4387,0,0,0,0,0,0,1,3,0,0,5,11.6,1,6,1,5.1,2,24.5,0,0,2,4.55,0,0
4388,0,0,1,2,1,4,3,16.94,0,0,1,3.5,0,0,2,4.2,2,2.75,1,3,0,0,0,0
4390,5,20.5,10,42.045,5,20.25,9,35.532,14,60.28,21,88.945,2,2.25,1,2,5,20.92,1,4,4,21.5,4,17.25
4400,0,0,3,10.28,2,3.94,3,8.75,3,13.5,1,2.25,1,2.25,6,12.755,2,2.75,7,19.34,1,3.12,2,5
4401,10,31.82,6,22.445,4,18.27,9,38.74,16,71.54,19,83.46,10,22.96,4,8.074,1,3,3,22.38,3,9.99,3,6.78
4402,1,5.76,0,0,0,0,3,7.975,0,0,0,0,0,0,1,5,0,0,1,3,0,0,1,4
4403,1,5.76,2,7.15,3,13.04,1,4.08,7,31.02,3,17.5,0,0,0,0,1,1.5,1,4,0,0,0,0
4404,0,0,0,0,0,0,0,0,1,1.5,1,5.17,0,0,0,0,0,0,0,0,0,0,2,9.78
4405,7,23.737,22,137.83,18,78.5,12,49.05,24,94.79,37,152.125,15,68.79,15,151.81,9,25.49,6,13.43,5,19.039,2,10.08
4406,2,4.7,0,0,0,0,4,9.72,4,11.385,3,12.06,0,0,0,0,2,16.5,2,6.24,1,5.28,2,9.6
4407,1,3.12,1,1.5,0,0,0,0,0,0,5,23.2,0,0,3,10.765,2,5.75,0,0,0,0,0,0
4408,0,0,0,0,1,0.38,1,4,0,0,1,3.5,0,0,1,4,0,0,0,0,0,0,0,0
4410,2,8.06,0,0,3,10.28,4,6.01,3,10,6,19.44,2,2.3,2,11,1,5,2,4.489,3,12,1,1.2
4411,0,0,1,1.56,1,2,2,10.07,1,3,1,2,0,0,0,0,0,0,0,0,3,14.1,0,0
4412,1,5,0,0,0,0,0,0,0,0,1,3.64,0,0,1,0.75,0,0,0,0,0,0,1,6.72
4413,1,1.95,7,32.53,2,9.08,2,6,4,15.58,17,51.3,11,28.335,5,17.31,7,16.75,11,34.85,7,25.64,3,17
4415,1,3.25,1,3.18,2,8.29,2,4,1,5,7,26.34,4,21.28,0,0,2,6.6,3,4.15,3,18.5,4,18.5
4416,0,0,1,6.12,0,0,0,0,1,5.1,1,5,1,3,0,0,0,0,1,2,0,0,0,0
4417,0,0,1,1.56,0,0,2,14.5,0,0,5,11.32,0,0,0,0,0,0,0,0,0,0,0,0
4418,0,0,0,0,0,0,0,0,0,0,0,0,2,4.94,0,0,0,0,0,0,0,0,0,0
4419,0,0,1,1.61,0,0,1,1.52,2,6.86,7,17.02,1,3,1,1.5,0,0,0,0,0,0,0,0
4420,1,1.75,1,5,0,0,0,0,4,19.36,5,18.6,0,0,1,5.2,2,2.2,0,0,1,1.5,0,0
4421,0,0,0,0,0,0,2,3.06,2,7.5,7,17.07,3,8.56,0,0,1,6.72,0,0,0,0,2,7.12
4422,1,5.5,0,0,0,0,0,0,1,5.76,3,12.95,0,0,0,0,0,0,0,0,0,0,0,0
4423,0,0,0,0,0,0,0,0,0,0,2,4.5,0,0,1,2.05,0,0,0,0,0,0,0,0
4424,0,0,0,0,1,2.75,0,0,2,9.8,1,2,0,0,0,0,0,0,0,0,0,0,0,0
4425,0,0,0,0,0,0,0,0,2,6.4,1,2,0,0,0,0,0,0,1,5,0,0,0,0
4426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4427,0,0,3,9,1,5.232,0,0,1,3,1,5.75,1,0.78,0,0,0,0,0,0,0,0,0,0
4428,0,0,2,3,0,0,1,1.95,0,0,1,4.94,0,0,1,2.04,0,0,0,0,0,0,0,0
4454,0,0,0,0,0,0,1,1.5,3,13.5,2,7.355,0,0,0,0,0,0,1,13,0,0,1,1.308
4455,1,1.5,9,34.84,2,6.4,9,52.33,8,21.465,9,36.87,6,25.28,6,24.25,3,46.5,5,12.25,3,8,7,39
4461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,0,0,1,5.04,1,1.5,0,0,3,23.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,0,0,0,0,0,0,0,0,3,13.02,3,17.44,0,0,0,0,0,0,0,0,0,0,0,0
4470,3,14.285,5,10.895,6,46.93,10,42.29,3,15,10,46.3,6,28.57,3,40.12,8,74,1,3,1,5,7,28.75
4472,2,1.88,0,0,0,0,0,0,6,29.46,10,40.03,0,0,1,5,5,21,3,12.5,0,0,0,0
